x,y,yaw,cov11,cov12,cov13,cov21,cov22,cov23,cov31,cov32,cov33
-0.024958221,-0.009926330,0.000550731,0.016990824,-0.001930767,0.000033460,-0.001930767,0.018239613,0.000000000,0.000033460,0.000000000,0.000018624
-0.061264708,-0.026695901,0.001408334,0.017431579,-0.002443243,0.000045143,-0.002443243,0.018310201,0.000000000,0.000045143,0.000000000,0.000019981
-0.062040799,-0.008020330,0.000427077,0.020100077,-0.002390673,0.000214648,-0.002390673,0.019728458,0.000000000,0.000214648,0.000000000,0.000026450
-0.029000684,0.012028073,0.001581570,0.020160910,-0.004391016,0.000084708,-0.004391016,0.022151676,0.000000000,0.000084708,0.000000000,0.000029186
-0.029755807,0.006503706,-0.003506785,0.021919666,-0.003507211,-0.000043390,-0.003507211,0.023753755,0.000000000,-0.000043390,0.000000000,0.000023759
-0.018591720,-0.079991664,0.000851929,0.018607475,-0.001935367,0.000099424,-0.001935367,0.018653126,0.000000000,0.000099424,0.000000000,0.000026449
-0.019198698,0.011060028,-0.001833654,0.019841359,-0.001331172,0.000063429,-0.001331172,0.020225853,0.000000000,0.000063429,0.000000000,0.000025848
0.035817571,-0.041667810,0.003409593,0.019399435,-0.002415305,-0.000030371,-0.002415305,0.024498512,0.000000000,-0.000030371,0.000000000,0.000026230
-0.013065283,-0.001165985,0.001556358,0.020178282,-0.003578305,-0.000087795,-0.003578305,0.025503555,0.000000000,-0.000087795,0.000000000,0.000031016
0.023239300,-0.038601748,-0.002398049,0.018011979,-0.003214607,0.000006930,-0.003214607,0.025332357,0.000000000,0.000006930,0.000000000,0.000030803
-0.005964721,-0.016959393,0.000535689,0.018521821,-0.003221339,-0.000049787,-0.003221339,0.019580954,0.000000000,-0.000049787,0.000000000,0.000032489
-0.045625470,-0.038998361,-0.001046378,0.018254148,-0.001376937,-0.000053437,-0.001376937,0.020009100,0.000000000,-0.000053437,0.000000000,0.000028213
-0.009320051,-0.110889297,-0.001067771,0.022848545,-0.000782334,0.000111511,-0.000782334,0.023553528,0.000000000,0.000111511,0.000000000,0.000038843
0.005031502,-0.014543993,0.002709301,0.021433740,-0.001215371,0.000118325,-0.001215371,0.022180326,0.000000000,0.000118325,0.000000000,0.000040558
0.035139787,0.007590733,0.003837607,0.021099634,0.001253949,0.000031999,0.001253949,0.020459712,0.000000000,0.000031999,0.000000000,0.000041719
-0.038197106,-0.062952671,0.003127214,0.018328466,-0.000942795,-0.000029674,-0.000942795,0.024720433,0.000000000,-0.000029674,0.000000000,0.000038619
-0.010269032,0.000994840,0.000308540,0.018395128,-0.001312142,-0.000014850,-0.001312142,0.020454551,0.000000000,-0.000014850,0.000000000,0.000035509
0.039441431,0.016656495,-0.002479913,0.018457663,0.000459339,0.000047519,0.000459339,0.019033747,0.000000000,0.000047519,0.000000000,0.000047139
-0.019764035,-0.023910913,0.001013028,0.021571466,0.000907195,-0.000031423,0.000907195,0.018913011,0.000000000,-0.000031423,0.000000000,0.000028203
-0.018565885,-0.077495534,0.001332642,0.020012099,-0.000717681,-0.000091033,-0.000717681,0.020732209,0.000000000,-0.000091033,0.000000000,0.000031790
-0.076573360,-0.028189215,0.000660349,0.020795119,-0.000440929,-0.000058829,-0.000440929,0.019733853,0.000000000,-0.000058829,0.000000000,0.000028379
-0.001986021,-0.035063739,0.000029306,0.026503730,0.003848233,-0.000007956,0.003848233,0.016034447,0.000000000,-0.000007956,0.000000000,0.000020259
-0.038893925,-0.000272581,-0.002515274,0.021611477,0.001450657,0.000044906,0.001450657,0.016991617,0.000000000,0.000044906,0.000000000,0.000024399
-0.025969483,0.017068223,-0.000687770,0.024591869,0.003249344,-0.000011008,0.003249344,0.016923130,0.000000000,-0.000011008,0.000000000,0.000038662
-0.087877635,-0.049605610,-0.001232618,0.022289422,0.001069251,0.000034505,0.001069251,0.016827746,0.000000000,0.000034505,0.000000000,0.000034727
0.021752427,-0.012712414,-0.000456542,0.024798272,0.000205813,-0.000059165,0.000205813,0.019457538,0.000000000,-0.000059165,0.000000000,0.000025888
-0.001700821,-0.049139355,0.004867122,0.024985601,-0.004333818,-0.000097669,-0.004333818,0.024431463,0.000000000,-0.000097669,0.000000000,0.000032036
-0.018154673,0.022131942,0.000496451,0.021551271,-0.001105635,-0.000083705,-0.001105635,0.024297798,0.000000000,-0.000083705,0.000000000,0.000045731
-0.023639100,-0.045550521,0.000273230,0.025045305,-0.001873355,-0.000191234,-0.001873355,0.021003683,0.000000000,-0.000191234,0.000000000,0.000026476
-0.000569045,-0.028467561,-0.000544506,0.025355708,-0.002202480,-0.000148743,-0.002202480,0.018126439,0.000000000,-0.000148743,0.000000000,0.000027036
0.016350599,-0.001447985,0.002603119,0.023751740,-0.003251876,-0.000090742,-0.003251876,0.020600559,0.000000000,-0.000090742,0.000000000,0.000030322
-0.045679307,0.007807835,-0.000033539,0.019262409,-0.002924950,0.000045401,-0.002924950,0.021278601,0.000000000,0.000045401,0.000000000,0.000032419
-0.098924317,-0.038860178,-0.001097003,0.020366798,0.000703747,0.000023887,0.000703747,0.018825910,0.000000000,0.000023887,0.000000000,0.000040292
-0.021127322,-0.030961917,-0.000089527,0.021773896,0.000391365,0.000008859,0.000391365,0.019580088,0.000000000,0.000008859,0.000000000,0.000043726
-0.071315199,-0.017627699,0.000212491,0.021495613,0.001302807,0.000050378,0.001302807,0.019284163,0.000000000,0.000050378,0.000000000,0.000031298
-0.079695648,-0.023606786,0.001450311,0.020661948,0.001528618,0.000009512,0.001528618,0.017573997,0.000000000,0.000009512,0.000000000,0.000024353
-0.029535713,-0.020786372,0.002842823,0.024623768,-0.000173796,-0.000028194,-0.000173796,0.019239195,0.000000000,-0.000028194,0.000000000,0.000027943
-0.032763292,-0.027716778,-0.000136496,0.021423420,-0.001587220,0.000078851,-0.001587220,0.017314556,0.000000000,0.000078851,0.000000000,0.000019342
-0.057295479,0.034486053,0.002878378,0.025321956,-0.002128315,-0.000030249,-0.002128315,0.020735097,0.000000000,-0.000030249,0.000000000,0.000042979
0.018279314,-0.033197442,0.004094601,0.020245244,-0.000657703,-0.000063488,-0.000657703,0.019107440,0.000000000,-0.000063488,0.000000000,0.000035048
0.056633025,0.010582840,-0.002266539,0.019976912,0.000397357,-0.000047397,0.000397357,0.015886680,0.000000000,-0.000047397,0.000000000,0.000040214
0.011824173,0.031755246,0.000417528,0.023426908,0.001750242,-0.000033324,0.001750242,0.016901909,0.000000000,-0.000033324,0.000000000,0.000022050
-0.035023767,-0.006263849,-0.001474432,0.020953189,0.000255503,-0.000032609,0.000255503,0.018908922,0.000000000,-0.000032609,0.000000000,0.000036755
-0.023608075,-0.010452052,-0.002343985,0.021963398,-0.000011589,-0.000022407,-0.000011589,0.019208963,0.000000000,-0.000022407,0.000000000,0.000036871
-0.061172584,-0.057010252,-0.001679231,0.021095623,-0.000078114,0.000045179,-0.000078114,0.020607709,0.000000000,0.000045179,0.000000000,0.000042356
-0.056554687,0.017002427,0.000699706,0.025871278,-0.000659568,0.000155763,-0.000659568,0.018356382,0.000000000,0.000155763,0.000000000,0.000040558
-0.001214498,-0.014438525,0.001613714,0.029239574,0.000600166,0.000186264,0.000600166,0.018806621,0.000000000,0.000186264,0.000000000,0.000037809
0.034438087,-0.086355555,0.003578544,0.022426854,-0.000213911,-0.000024940,-0.000213911,0.020550523,0.000000000,-0.000024940,0.000000000,0.000031125
0.017405128,-0.038694455,0.001688883,0.026757331,-0.000792274,-0.000042585,-0.000792274,0.021892098,0.000000000,-0.000042585,0.000000000,0.000034909
-0.052940971,-0.035163468,-0.003230149,0.022774848,-0.000024515,0.000031740,-0.000024515,0.021430644,0.000000000,0.000031740,0.000000000,0.000044735
0.029098934,-0.047829083,-0.003124112,0.024940210,-0.000925383,-0.000160325,-0.000925383,0.022373928,0.000000000,-0.000160325,0.000000000,0.000066586
-0.040295384,-0.062104456,-0.000229631,0.027012490,0.000011321,-0.000124679,0.000011321,0.022061446,0.000000000,-0.000124679,0.000000000,0.000058902
-0.029577825,0.001314264,0.000897502,0.028479464,0.000755874,-0.000030019,0.000755874,0.023062888,0.000000000,-0.000030019,0.000000000,0.000039710
0.040634436,-0.030711376,-0.001703685,0.024936401,-0.000028938,-0.000222436,-0.000028938,0.020427390,0.000000000,-0.000222436,0.000000000,0.000042575
0.038133822,-0.097084599,0.002411218,0.032608423,0.002949730,-0.000326140,0.002949730,0.026566642,0.000000000,-0.000326140,0.000000000,0.000037665
-0.036050545,-0.081451644,-0.001772976,0.025370683,0.000431204,-0.000025938,0.000431204,0.023396743,0.000000000,-0.000025938,0.000000000,0.000037367
-0.013760459,0.034096452,-0.002097014,0.027040314,-0.001962367,0.000054368,-0.001962367,0.029079199,0.000000000,0.000054368,0.000000000,0.000025698
0.034774828,-0.048914567,-0.002268648,0.021453846,-0.001318905,0.000009752,-0.001318905,0.023624675,0.000000000,0.000009752,0.000000000,0.000034581
0.014105475,-0.003661204,-0.001647970,0.021285123,-0.004248715,-0.000295548,-0.004248715,0.036516319,0.000000000,-0.000295548,0.000000000,0.000055312
-0.005498147,-0.037175844,0.000569654,0.020093291,-0.004460437,-0.000064989,-0.004460437,0.032273576,0.000000000,-0.000064989,0.000000000,0.000035139
-0.026214690,-0.062915599,-0.001469260,0.025655603,-0.002072956,0.000027858,-0.002072956,0.026876237,0.000000000,0.000027858,0.000000000,0.000055824
-0.031816714,-0.012995748,0.002313256,0.021785149,-0.001419083,-0.000044688,-0.001419083,0.021271058,0.000000000,-0.000044688,0.000000000,0.000042021
-0.034227153,-0.090433840,-0.001803442,0.021554062,-0.002341473,-0.000137668,-0.002341473,0.024681311,0.000000000,-0.000137668,0.000000000,0.000048296
-0.056726868,-0.033191005,-0.000132433,0.021423094,-0.004210389,-0.000168939,-0.004210389,0.023581653,0.000000000,-0.000168939,0.000000000,0.000056639
-0.029055690,0.014831884,0.001326528,0.025371984,-0.004382048,-0.000038538,-0.004382048,0.025833686,0.000000000,-0.000038538,0.000000000,0.000027926
-0.073509527,-0.001989232,-0.003483881,0.021078810,-0.000974735,-0.000171930,-0.000974735,0.026356029,0.000000000,-0.000171930,0.000000000,0.000042353
-0.045307505,0.010262295,-0.000717669,0.022230201,0.000867926,-0.000234029,0.000867926,0.017398686,0.000000000,-0.000234029,0.000000000,0.000027775
-0.010925916,-0.018777717,-0.001121513,0.024301332,0.001868941,-0.000257798,0.001868941,0.020265813,0.000000000,-0.000257798,0.000000000,0.000036754
0.057038715,-0.021180389,0.001873538,0.020493387,0.001331149,-0.000106657,0.001331149,0.021929855,0.000000000,-0.000106657,0.000000000,0.000033458
-0.089050526,0.003425380,-0.000229420,0.020790493,-0.003391646,-0.000051638,-0.003391646,0.021865003,0.000000000,-0.000051638,0.000000000,0.000037855
-0.068775510,-0.023263890,0.001310509,0.019955670,-0.000764238,-0.000175566,-0.000764238,0.026925715,0.000000000,-0.000175566,0.000000000,0.000041739
-0.003108171,-0.050878584,0.000030184,0.023199537,0.001337930,0.000008667,0.001337930,0.026094188,0.000000000,0.000008667,0.000000000,0.000047161
-0.050969085,-0.020197890,-0.002829095,0.022641014,0.000052926,-0.000056125,0.000052926,0.023600825,0.000000000,-0.000056125,0.000000000,0.000037095
-0.050022245,-0.023360508,-0.001544131,0.022886560,0.001664257,-0.000026765,0.001664257,0.021241925,0.000000000,-0.000026765,0.000000000,0.000037653
-0.107241746,-0.027431489,-0.001022775,0.027594083,0.003662896,-0.000119818,0.003662896,0.022047049,0.000000000,-0.000119818,0.000000000,0.000020072
0.044348920,-0.042664054,0.001352660,0.025247631,0.003235289,-0.000062753,0.003235289,0.023784288,0.000000000,-0.000062753,0.000000000,0.000025404
0.002826213,0.059537800,0.000654748,0.020587388,0.000181006,-0.000078952,0.000181006,0.023560282,0.000000000,-0.000078952,0.000000000,0.000031806
0.013768157,-0.019160855,0.002005012,0.024215427,0.000765828,-0.000022546,0.000765828,0.021553117,0.000000000,-0.000022546,0.000000000,0.000023650
-0.046339279,-0.024045181,-0.001950355,0.026153906,0.001237625,-0.000035983,0.001237625,0.022439797,0.000000000,-0.000035983,0.000000000,0.000027377
-0.018278881,-0.022337787,0.002280086,0.034047014,0.001639630,-0.000012829,0.001639630,0.025313344,0.000000000,-0.000012829,0.000000000,0.000032733
-0.062411902,-0.011870888,-0.001769993,0.027328271,-0.001568446,-0.000140422,-0.001568446,0.025023712,0.000000000,-0.000140422,0.000000000,0.000028077
-0.041209599,-0.066424122,0.000691656,0.031658285,0.000381668,-0.000096972,0.000381668,0.027667717,0.000000000,-0.000096972,0.000000000,0.000028532
0.101745525,0.002383343,-0.001406899,0.026638996,-0.001275926,-0.000102569,-0.001275926,0.027917129,0.000000000,-0.000102569,0.000000000,0.000029182
0.101985893,0.036627983,0.000744830,0.024901414,-0.002349885,-0.000137111,-0.002349885,0.026667012,0.000000000,-0.000137111,0.000000000,0.000037240
-0.003356123,-0.058435121,0.002392497,0.025926930,-0.000354362,-0.000017558,-0.000354362,0.026347591,0.000000000,-0.000017558,0.000000000,0.000024168
0.009607357,-0.052733136,-0.002699926,0.027774009,0.000526220,-0.000081065,0.000526220,0.032377642,0.000000000,-0.000081065,0.000000000,0.000029537
-0.009908132,0.008538337,-0.003189352,0.024021401,0.000202724,-0.000036336,0.000202724,0.030037521,0.000000000,-0.000036336,0.000000000,0.000028689
-0.019066984,-0.082637225,0.000419885,0.026055224,-0.001162822,-0.000120635,-0.001162822,0.028687902,0.000000000,-0.000120635,0.000000000,0.000042437
-0.071733351,-0.036911175,0.001049470,0.028535432,-0.001699962,-0.000272024,-0.001699962,0.029287034,0.000000000,-0.000272024,0.000000000,0.000071432
0.102428402,0.018030986,-0.002205539,0.036195841,-0.000363451,-0.000307159,-0.000363451,0.027838125,0.000000000,-0.000307159,0.000000000,0.000040724
0.008334710,0.005564426,0.001506892,0.026437761,-0.000698941,-0.000075464,-0.000698941,0.028900144,0.000000000,-0.000075464,0.000000000,0.000032881
0.028741318,-0.067158024,0.003742970,0.031149180,0.003475130,0.000029112,0.003475130,0.024858807,0.000000000,0.000029112,0.000000000,0.000030562
0.006299733,-0.046653686,0.001219769,0.030177218,-0.000690220,-0.000072793,-0.000690220,0.032414532,0.000000000,-0.000072793,0.000000000,0.000051787
-0.069468428,-0.027419972,0.002910908,0.027124115,0.004841031,0.000064006,0.004841031,0.026327348,0.000000000,0.000064006,0.000000000,0.000023364
-0.029368257,-0.079172055,0.002286041,0.028342393,0.000438847,-0.000084289,0.000438847,0.029906630,0.000000000,-0.000084289,0.000000000,0.000036492
-0.062068603,-0.010797206,-0.000653359,0.021507122,-0.000628655,-0.000084310,-0.000628655,0.022293025,0.000000000,-0.000084310,0.000000000,0.000044720
-0.091082201,-0.048937247,0.001468811,0.022088511,-0.000988270,-0.000099537,-0.000988270,0.028023894,0.000000000,-0.000099537,0.000000000,0.000053904
0.023113062,-0.056789543,0.003234507,0.020035027,-0.002617837,-0.000109097,-0.002617837,0.029023124,0.000000000,-0.000109097,0.000000000,0.000061072
-0.131825053,-0.063053719,0.000851988,0.021811559,-0.001422784,-0.000106655,-0.001422784,0.020519937,0.000000000,-0.000106655,0.000000000,0.000035799
0.005385665,0.019847120,0.000142127,0.023208149,0.001792894,-0.000017695,0.001792894,0.019356001,0.000000000,-0.000017695,0.000000000,0.000034701
0.047731356,-0.032892726,0.001828981,0.024965180,0.003163299,0.000041940,0.003163299,0.021174915,0.000000000,0.000041940,0.000000000,0.000053935
-0.047349557,0.004995133,0.001228247,0.025126601,0.000253049,0.000008306,0.000253049,0.021668906,0.000000000,0.000008306,0.000000000,0.000043117
-0.027775771,0.005488402,-0.001107464,0.026332277,0.000799132,-0.000001342,0.000799132,0.020755446,0.000000000,-0.000001342,0.000000000,0.000037326
0.013315597,-0.019805905,0.001137694,0.028695069,0.001732517,-0.000049673,0.001732517,0.020008736,0.000000000,-0.000049673,0.000000000,0.000037486
0.019465870,-0.015062099,-0.000189359,0.021345715,-0.001310488,0.000058537,-0.001310488,0.020012683,0.000000000,0.000058537,0.000000000,0.000035723
0.019670604,-0.007359850,0.000908915,0.024054202,0.001900148,0.000016600,0.001900148,0.018585072,0.000000000,0.000016600,0.000000000,0.000030733
-0.003173467,-0.063188494,-0.001595643,0.024329302,0.001624160,-0.000072634,0.001624160,0.021880591,0.000000000,-0.000072634,0.000000000,0.000033189
-0.154599511,-0.010102501,-0.001062444,0.025215749,0.000471704,0.000064085,0.000471704,0.022005405,0.000000000,0.000064085,0.000000000,0.000038725
0.020541311,-0.035868871,0.001060603,0.023594951,-0.000959643,0.000007209,-0.000959643,0.019819487,0.000000000,0.000007209,0.000000000,0.000028301
0.002108992,-0.020176522,0.000727479,0.020822282,-0.001750605,0.000090747,-0.001750605,0.018282886,0.000000000,0.000090747,0.000000000,0.000055889
-0.059111187,0.032154522,0.001932007,0.022452620,-0.000835689,0.000112620,-0.000835689,0.018766665,0.000000000,0.000112620,0.000000000,0.000053801
-0.018105364,-0.034282060,0.002753419,0.030943454,0.003558779,0.000115620,0.003558779,0.022454614,0.000000000,0.000115620,0.000000000,0.000036602
-0.029885910,-0.015553425,-0.001252002,0.022447216,0.000676738,0.000010173,0.000676738,0.021453148,0.000000000,0.000010173,0.000000000,0.000037133
-0.100086196,-0.028113570,0.002151744,0.023702137,-0.002428381,0.000210447,-0.002428381,0.023384330,0.000000000,0.000210447,0.000000000,0.000063408
-0.043027555,-0.058649361,0.001353785,0.023407398,-0.002965394,0.000282341,-0.002965394,0.019927021,0.000000000,0.000282341,0.000000000,0.000056554
0.000946660,-0.007459678,0.002415869,0.024824518,-0.002895339,0.000348227,-0.002895339,0.023905307,0.000000000,0.000348227,0.000000000,0.000064607
-0.026411148,-0.028422657,-0.000886178,0.022586970,-0.003174906,0.000272142,-0.003174906,0.020818459,0.000000000,0.000272142,0.000000000,0.000068788
-0.010798243,-0.005033898,0.002167835,0.028038729,-0.000845827,0.000351918,-0.000845827,0.022803258,0.000000000,0.000351918,0.000000000,0.000060714
-0.084380599,-0.046544907,-0.000970777,0.028515698,0.000209942,0.000292530,0.000209942,0.022536381,0.000000000,0.000292530,0.000000000,0.000055561
-0.043637430,-0.029281169,0.001136989,0.022909272,-0.000536695,0.000113948,-0.000536695,0.020111140,0.000000000,0.000113948,0.000000000,0.000043651
-0.082878376,-0.027213102,-0.004057269,0.025749186,-0.000334339,0.000108862,-0.000334339,0.021905950,0.000000000,0.000108862,0.000000000,0.000041918
-0.125070045,0.004888338,-0.000296496,0.026528137,-0.000678464,0.000100506,-0.000678464,0.018565873,0.000000000,0.000100506,0.000000000,0.000028312
-0.134862203,0.006485684,0.004704144,0.025534351,-0.001765235,0.000138816,-0.001765235,0.022203854,0.000000000,0.000138816,0.000000000,0.000040000
-0.060644408,-0.036660787,-0.000443564,0.021190144,-0.003691716,0.000356942,-0.003691716,0.023409929,0.000000000,0.000356942,0.000000000,0.000069541
-0.035738520,-0.020882514,0.001889002,0.022014840,-0.001820198,0.000264148,-0.001820198,0.024372865,0.000000000,0.000264148,0.000000000,0.000064793
-0.064812074,0.002197973,-0.000915441,0.022883460,-0.002583710,0.000206543,-0.002583710,0.023678639,0.000000000,0.000206543,0.000000000,0.000054408
-0.035998061,-0.001192494,-0.000345157,0.023769029,-0.002243031,0.000324733,-0.002243031,0.025338457,0.000000000,0.000324733,0.000000000,0.000059017
-0.041111480,0.047698332,0.003583851,0.019989409,-0.000420184,0.000145732,-0.000420184,0.017089122,0.000000000,0.000145732,0.000000000,0.000037678
-0.063492109,-0.010470363,-0.000336145,0.021661268,-0.000889984,0.000179383,-0.000889984,0.017753497,0.000000000,0.000179383,0.000000000,0.000039075
-0.048776411,-0.028819749,0.000678999,0.018471946,-0.001657551,0.000120253,-0.001657551,0.018145617,0.000000000,0.000120253,0.000000000,0.000037832
-0.074006746,0.004788027,-0.000395485,0.019004599,-0.002284858,0.000155130,-0.002284858,0.018472338,0.000000000,0.000155130,0.000000000,0.000033015
-0.054391382,0.011205829,0.000625867,0.017271001,-0.001578950,0.000148035,-0.001578950,0.019058219,0.000000000,0.000148035,0.000000000,0.000038929
-0.006393078,0.000834286,0.001152983,0.017993096,-0.002147314,0.000164351,-0.002147314,0.017903970,0.000000000,0.000164351,0.000000000,0.000040514
-0.022630762,-0.017674316,-0.000733098,0.017348588,-0.001380128,0.000177079,-0.001380128,0.019402145,0.000000000,0.000177079,0.000000000,0.000043708
-0.044799206,-0.002976264,0.001960041,0.016069642,-0.001155469,0.000070706,-0.001155469,0.017371726,0.000000000,0.000070706,0.000000000,0.000033019
-0.012198727,-0.014550324,-0.000425904,0.015218955,-0.001995169,0.000117146,-0.001995169,0.017687847,0.000000000,0.000117146,0.000000000,0.000038910
-0.058241107,0.006673427,-0.000641068,0.014383283,-0.000530234,0.000019094,-0.000530234,0.016178272,0.000000000,0.000019094,0.000000000,0.000029457
0.001225945,0.022292234,0.001082217,0.016517594,-0.000659853,0.000068921,-0.000659853,0.018296742,0.000000000,0.000068921,0.000000000,0.000037029
-0.011822631,-0.017132084,0.001115604,0.014817353,-0.001292044,0.000035696,-0.001292044,0.016698776,0.000000000,0.000035696,0.000000000,0.000029335
-0.013086829,-0.032307550,0.000255209,0.013999381,-0.001059799,0.000007568,-0.001059799,0.016410195,0.000000000,0.000007568,0.000000000,0.000035966
-0.008416246,0.010343721,0.000327476,0.012583583,-0.000216419,-0.000070951,-0.000216419,0.016241044,0.000000000,-0.000070951,0.000000000,0.000030390
-0.016951460,-0.004472441,-0.000994424,0.013251059,0.000439434,-0.000103254,0.000439434,0.013824172,0.000000000,-0.000103254,0.000000000,0.000020210
-0.007028202,-0.004601234,0.000063161,0.013378951,0.000311326,-0.000082197,0.000311326,0.014728415,0.000000000,-0.000082197,0.000000000,0.000026585
0.023345959,0.002165032,0.000557267,0.012803819,0.000141283,-0.000079987,0.000141283,0.014192035,0.000000000,-0.000079987,0.000000000,0.000025764
-0.007242364,0.013056640,0.000340279,0.012979365,-0.000078315,-0.000063459,-0.000078315,0.016415860,0.000000000,-0.000063459,0.000000000,0.000028407
-0.007800149,0.005331046,0.000423257,0.012652660,-0.000322395,-0.000025229,-0.000322395,0.015781426,0.000000000,-0.000025229,0.000000000,0.000022120
-0.004398704,-0.012757840,0.000040640,0.012507775,-0.000531094,-0.000062499,-0.000531094,0.014230154,0.000000000,-0.000062499,0.000000000,0.000024204
-0.007333283,0.011559082,-0.000025306,0.012807910,-0.000193366,-0.000050807,-0.000193366,0.015221728,0.000000000,-0.000050807,0.000000000,0.000029589
0.007155132,-0.005389762,0.000009987,0.014035065,0.000358180,-0.000108465,0.000358180,0.016246086,0.000000000,-0.000108465,0.000000000,0.000030566
-0.004902637,0.005717836,0.000568744,0.013562687,0.000233159,-0.000094270,0.000233159,0.014833802,0.000000000,-0.000094270,0.000000000,0.000026042
0.007400451,-0.005348445,-0.000114278,0.013236499,-0.000460329,-0.000057874,-0.000460329,0.013502276,0.000000000,-0.000057874,0.000000000,0.000024164
-0.014331961,-0.002768642,-0.000214258,0.012764522,-0.000476866,-0.000078350,-0.000476866,0.013759229,0.000000000,-0.000078350,0.000000000,0.000022935
-0.002374902,0.016411339,0.000352686,0.014296107,-0.000216339,-0.000065143,-0.000216339,0.013352537,0.000000000,-0.000065143,0.000000000,0.000022629
-0.012507080,0.004561722,0.000330952,0.014428988,0.000322891,-0.000052775,0.000322891,0.015228759,0.000000000,-0.000052775,0.000000000,0.000027436
-0.004817940,-0.000455413,-0.000088641,0.013324517,0.000119946,-0.000041478,0.000119946,0.013307014,0.000000000,-0.000041478,0.000000000,0.000020782
0.007979422,0.007906105,0.000085473,0.014216804,0.000703718,-0.000069501,0.000703718,0.014643556,0.000000000,-0.000069501,0.000000000,0.000023114
-0.001972050,-0.008459280,-0.000186980,0.012948197,0.000467522,-0.000089188,0.000467522,0.014819341,0.000000000,-0.000089188,0.000000000,0.000024155
0.007556662,0.005281084,0.000248091,0.013444853,0.000187230,-0.000079515,0.000187230,0.014772695,0.000000000,-0.000079515,0.000000000,0.000025526
-0.004833070,-0.004419016,-0.000115460,0.012912218,-0.000066238,-0.000048782,-0.000066238,0.013214779,0.000000000,-0.000048782,0.000000000,0.000020136
0.000399657,-0.003486306,0.000420396,0.013254299,-0.000009812,-0.000052121,-0.000009812,0.014808562,0.000000000,-0.000052121,0.000000000,0.000026090
-0.003054889,-0.004832236,0.000353583,0.012691470,0.000204173,-0.000063556,0.000204173,0.015304116,0.000000000,-0.000063556,0.000000000,0.000026653
0.010112388,0.001362520,-0.000266195,0.013074739,0.000471270,-0.000075693,0.000471270,0.015242099,0.000000000,-0.000075693,0.000000000,0.000027171
0.003522135,-0.002175300,-0.000979874,0.013037210,0.000719165,-0.000078802,0.000719165,0.014454775,0.000000000,-0.000078802,0.000000000,0.000025057
0.002469986,-0.005669208,-0.000873212,0.013512913,0.000927605,-0.000089899,0.000927605,0.014541616,0.000000000,-0.000089899,0.000000000,0.000022847
0.007146221,0.005221357,0.000291985,0.012962329,0.000539273,-0.000071996,0.000539273,0.013949105,0.000000000,-0.000071996,0.000000000,0.000021848
-0.002956006,-0.006469507,0.000108871,0.013469897,0.000697536,-0.000096381,0.000697536,0.014052922,0.000000000,-0.000096381,0.000000000,0.000023269
0.002902758,0.009147773,0.000314794,0.013826877,0.000513979,-0.000081411,0.000513979,0.013428565,0.000000000,-0.000081411,0.000000000,0.000021732
0.007049820,-0.003750718,-0.000188760,0.013921865,0.000745230,-0.000064427,0.000745230,0.013711098,0.000000000,-0.000064427,0.000000000,0.000020858
-0.015461740,-0.000351527,-0.000088472,0.014057491,0.000540979,-0.000061420,0.000540979,0.013642284,0.000000000,-0.000061420,0.000000000,0.000021768
-0.006265650,0.003982095,0.000169632,0.014346859,0.000240885,-0.000031361,0.000240885,0.014333219,0.000000000,-0.000031361,0.000000000,0.000023169
0.011014285,0.013861624,0.000303956,0.014036439,0.000167318,-0.000046089,0.000167318,0.014640989,0.000000000,-0.000046089,0.000000000,0.000024889
-0.002155014,0.011185256,-0.000327019,0.013379849,0.000560370,-0.000065284,0.000560370,0.014666146,0.000000000,-0.000065284,0.000000000,0.000021220
-0.014595222,-0.004274883,-0.000359752,0.013973380,0.001038834,-0.000030524,0.001038834,0.015719827,0.000000000,-0.000030524,0.000000000,0.000022058
0.003483033,0.005931777,-0.000078718,0.013610505,-0.000000769,-0.000017607,-0.000000769,0.015676718,0.000000000,-0.000017607,0.000000000,0.000021429
-0.016149512,-0.003566368,-0.000059274,0.015373135,0.000511427,-0.000022545,0.000511427,0.016104913,0.000000000,-0.000022545,0.000000000,0.000022122
0.001588985,0.009138688,-0.000179960,0.014535830,0.000389158,-0.000001368,0.000389158,0.014007585,0.000000000,-0.000001368,0.000000000,0.000017168
0.009148032,-0.004735709,-0.000118276,0.014710728,0.000475227,-0.000031170,0.000475227,0.013681510,0.000000000,-0.000031170,0.000000000,0.000023597
-0.023317172,-0.013799664,-0.001022102,0.014906757,0.000497757,-0.000037877,0.000497757,0.016406190,0.000000000,-0.000037877,0.000000000,0.000033231
0.000050249,-0.014660122,-0.000446632,0.015166024,-0.000056449,-0.000018595,-0.000056449,0.016384214,0.000000000,-0.000018595,0.000000000,0.000032285
0.006083785,-0.003318183,-0.000439827,0.015846140,0.001239299,-0.000091792,0.001239299,0.015138692,0.000000000,-0.000091792,0.000000000,0.000026693
-0.010989235,-0.011934657,-0.001438974,0.016223533,0.000375556,-0.000076567,0.000375556,0.016363797,0.000000000,-0.000076567,0.000000000,0.000028112
0.009279333,0.005584103,0.000061982,0.016406603,0.001104745,-0.000118015,0.001104745,0.018637328,0.000000000,-0.000118015,0.000000000,0.000030729
-0.012579222,-0.007660911,-0.000708175,0.015686895,0.000937040,-0.000117362,0.000937040,0.016549374,0.000000000,-0.000117362,0.000000000,0.000027325
